Mr. Mask say Mr. Cullen would be take from the Somerset County jail by Thursday and move to the Ann Klein Forensic Hospital just outside Trenton for psychiatric care .	Charles Cullen , 43 , be transfer from the Somerset County jail in Somerville to the Anne Klein Forensic Center , a 150-bed psychiatric treatment facility in Trenton .	3.6920
scientist believe Stardust trap thousand of particle of dust .	Stardust be design to gather thousand of dust particle streaming from Wild 2 .	3.0000
the report by the independent expert committee aim to dissipate any suspicion about the Hong Kong government 's handling of the SARS crisis .	a long await report on the Hong Kong government 's handling of the SARS outbreak have be release .	2.7500
both device implement the v1 .2 standard 's eSCO facility to provide the basis for new cordless telephony application .	bluecore3 also implement v1 .2 's eSCO facility to provide the basis for advanced cordless telephony application for Bluetooth transmission .	3.2500
the drop in core wholesale price in April reflect fall price for car , truck , man 's and boy 's clothes and cigarette .	that be the biggest drop since August 1993 and stem from fall price for car , truck , man 's and boy ' clothes and cigarette .	3.5000
International rescue worker be scour flatten debris for survivor in Iran 's shatter ancient Silk Road city of bam after a violent earthquake kill more than 20,000 people .	International rescue worker hack desperately through flatten debris for survivor and cemetery overflow in Iran 's ancient Silk Road city of bam yesterday .	3.0000
Griffith , a Mount Airy native , now live on the North Carolina coast in Manteo .	Griffith , 77 , grow up in Mount Airy and now live in Manteo .	4.0000
the Conference Board report its U.S. Consumer Confidence Index slip to 83.5 in June from 83.6 in May .	the consumer-confidence index come in at 83.5 in June , down slightly from a revise 83.6 in May , the Conference Board say .	4.6670
`` I notice a mood change in they priority , '' one politician say .	`` I notice a mood change in they priority , '' say one iraqi politician after meet with Mr. Bremer .	3.3330
Heather , 35 , who lose a leg in a road accident , be think to have steel plate fit in she hip , which would make natural childbirth impossible .	former model Lady McCartney lose a leg in a road accident in 1993 and be understand to have steel plate fit in she hip which would make natural childbirth difficult .	2.4000
the network be also drop its Friday night `` Dateline '' edition .	the network will drop one edition of `` Dateline , '' its newsmagazine franchise .	3.8570
Vice President Dick Cheney and Mississippi Republican gubernatorial candidate Haley Barbour acknowledge the cheer crowd .	Vice President Dick Cheney say Mississippi Republican Haley Barbour would be a good governor because of he government and business savvy .	2.4000
the 51-year-old nurse work at North York General Hospital , the epicentre of the latest outbreak .	Emile Laroza , 51 , contract SARS while work as a nurse at North York General Hospital , the epicentre of the second sars outbreak .	3.0000
Rusch have also allow five or more earn run in each of he last three start .	Redman have allow two earn run or less in six of he nine start .	2.0000
Mr. Turner transfer about 10 million share to a charitable trust before they be sell .	the sale leave Mr. Turner with about 45 million share in AOL .	1.6000
he also recruit other to participate in the scheme by convince they to receive fraudulently obtain merchandise he have order for himself .	he also recruit other people to take delivery of fraudulently obtain merchandise he have order .	4.0000
the New York Mets then select outfielder Lastings Milledge from Lakewood Ranch High School in Florida .	the Mets take Lastings Milledge , a outfielder from Florida , with the 12th pick .	3.8000
Florida Sen. Bob Graham be not identifiable by 61 percent of those poll .	Kerry be view favorably by 66 percent of those poll ; Dean at 57 percent .	1.2730
the broader Standard & Poor 's 500 Index . SPX rise 3.47 point , or 0.36 percent , to 977.59 .	the tech-laden Nasdaq Composite Index . IXIC shed 8 point , or 0.45 percent , to 1,645 .	1.0000
as a result , 24 player break par in the first round .	twenty-four player break par in the first round , the third highest figure in U.S. Open history .	3.0000
Albertsons and Kroger 's Ralphs chain lock out they worker in response .	Kroger 's Ralphs chain and albertson immediately lock out they grocery worker in a show of solidarity .	4.0000
the technology-packed Nasdaq Composite Index < . ixic > drop 37.78 point , or 1.94 percent , to 1,912.36 .	the Nasdaq composite index fall 2.95 , or 0.2 percent , for the week to 1,912.36 after stumble 37.78 yesterday .	2.0000
share of SCO close at $ 10.93 , down 28 cent , in Monday trading on the Nasdaq Stock Market .	IBM share close up $ 1.75 , or 2.11 percent , at $ 84.50 on the New York Stock Exchange .	1.0000
the House vote 425 to 2 to clear the bill , the first of 13 that Congress must pass each year to fund the federal government .	the bill be among the first of 13 that Congress must pass each year to fund the federal government .	3.0000
Knight agree to a two-year , $ 2.38 million contract that include a $ 300,000 signing bonus .	ESPN report that Knight 's two-year deal be worth $ 2.38 million , include a $ 300,000 signing bonus .	4.7500
against the japanese currency , the euro be at 135.92 / 6.04 yen against the late New York level of 136.03 / 14 .	the dollar be at 117.85 yen against the japanese currency , up 0.1 percent .	2.7500
the procedure be generally perform in the second or third trimester .	the technique be use during the second and , occasionally , third trimester of pregnancy .	4.5000
besides Hampton and Newport News , the grant fund water testing in Yorktown , King George County , Norfolk and Virginia Beach .	the grant also fund beach testing in King George County , Norfolk and Virginia Beach .	3.0000
he say the attacker leave behind leaflet urge staff at the Ishtar Sheraton to stop work at the hotel and demand U.S. force leave Iraq .	he say the attacker leave behind leaflet urge worker at the Ishtar Sheraton to stop work at the hotel .	3.0000
with diplomacy heating up in the nearly 10-month-old nuclear crisis , Chinese Foreign Minister Li Zhaoxing be slate to visit South Korea from August 13 to 15 .	with diplomacy heating up in the nearly 10-month-old crisis , Chinese Foreign Minister Li Zhaoxing fly to Japan on Sunday en route to South Korea on August 13 .	3.0000
Bond bull would like the Fed to recognize that risk be bias toward economic weakness .	the Fed also say the risk to the economy be bias toward weakness .	2.5880
`` there be the real potential for a secondary collapse , '' Gov. James McGreevey say .	the damaged area of the garage be not stable , with `` the real potential for a secondary collapse , '' McGreevey say .	3.6000
